# cm_fast_calibrate regression expected values
# Generated by: python3 scripts/gen_expected_tsv.py
# Columns: cm_basename  mode  lambda  mu_extrap  mu_orig
6S.cm	ECMLC	0.646933250680318	-8.54937876711528	0.763613906715722
6S.cm	ECMLI	0.565576291489205	-6.21395919326617	3.96986086741914
6S.cm	ECMGC	0.363223227616811	-18.7016673180755	-10.1804024941427
6S.cm	ECMGI	0.40049291479537	-8.92225493774331	-1.720528743415
ATPC.cm	ECMLC	0.647062601712492	-6.82028735465404	1.70103727051131
ATPC.cm	ECMLI	0.624152103844571	-5.84535413555003	2.93731074363087
ATPC.cm	ECMGC	0.412526895416201	-12.9331479966534	-2.40875670905634
ATPC.cm	ECMGI	0.455056325971818	-8.88077299250536	0.197953996795686
AS-pc01.cm	ECMLC	0.616651850072197	-6.86123070633131	1.87301598871618
AS-pc01.cm	ECMLI	0.590387816913582	-5.75494161524036	3.46975625535147
AS-pc01.cm	ECMGC	0.416026233511876	-12.9950679665714	-2.36337484945566
AS-pc01.cm	ECMGI	0.462202151066675	-7.9570557637211	1.14455405984944
AS-pc02.cm	ECMLC	0.669319129542534	-8.66060896512021	0.101435547732414
AS-pc02.cm	ECMLI	0.580053469519429	-9.25338890927325	1.00514447540776
AS-pc02.cm	ECMGC	0.322655856206719	-28.6196753430915	-18.4565633871001
AS-pc02.cm	ECMGI	0.362499519012742	-17.0860514454445	-8.0099875863056
AaHKsRNA22_noss.cm	ECMLC	0.700540728577925	-10.8303005689057	-1.23699033853421
AaHKsRNA22_noss.cm	ECMLI	0.484951091865626	-10.598945748194	1.68010913677988
AaHKsRNA22_noss.cm	ECMGC	0.375658997781243	-16.0060969093098	-5.3356515115976
AaHKsRNA22_noss.cm	ECMGI	0.473453789016194	-6.01538536947537	3.21724603782691
5_8S_rRNA_noss.cm	ECMLC	0.741981016821099	-11.2195455837699	-2.90161905927397
5_8S_rRNA_noss.cm	ECMLI	0.423656655552415	-12.8521923327176	0.950319650484541
5_8S_rRNA_noss.cm	ECMGC	0.356895384661173	-20.9804093131647	-11.1944128233269
5_8S_rRNA_noss.cm	ECMGI	0.423929603430956	-4.99065640316043	2.96729485444663
7SK_noss.cm	ECMLC	0.799615523755733	-12.7923186234671	-4.65797066255962
7SK_noss.cm	ECMLI	0.564468882192771	-15.8879315562249	-3.49326748728677
7SK_noss.cm	ECMGC	0.245650595414769	-55.0204933841114	-44.7027117247726
7SK_noss.cm	ECMGI	0.304060049863006	-16.3373262903204	-7.91241895456664
2dG-I_noss.cm	ECMLC	0.684700240450159	-9.72187305314044	-0.260845358465679
2dG-I_noss.cm	ECMLI	0.596514761558673	-9.10567244852992	0.967515234132077
2dG-I_noss.cm	ECMGC	0.390809768999089	-19.587677983281	-4.84314275006684
2dG-I_noss.cm	ECMGI	0.427914513394756	-12.2247602021851	0.252568382548672
2dG-II_noss.cm	ECMLC	0.68196739386544	-9.79668907019329	-0.462498928169212
2dG-II_noss.cm	ECMLI	0.660662365401233	-9.14020996332875	0.720733020356535
2dG-II_noss.cm	ECMGC	0.368251025052375	-22.2733742427464	-7.96060498820026
2dG-II_noss.cm	ECMGI	0.393591134588988	-14.8096523882242	-2.01852643604767
30_292_noss.cm	ECMLC	0.724606137010591	-10.8552798118677	-1.9667318462003
30_292_noss.cm	ECMLI	0.456258179639255	-10.3249792029028	1.88550066310874
30_292_noss.cm	ECMGC	0.381954772721303	-17.2632544258576	-7.29263501348047
30_292_noss.cm	ECMGI	0.484325487955815	-3.72035805163744	4.51277847124674
AAC_AAD_leader_noss.cm	ECMLC	0.694174780992463	-9.748663570188	-0.646663787561773
AAC_AAD_leader_noss.cm	ECMLI	0.579307425414074	-9.2108455139586	0.959911330097387
AAC_AAD_leader_noss.cm	ECMGC	0.397120011132052	-18.6074950463407	-5.18664516278489
AAC_AAD_leader_noss.cm	ECMGI	0.447562074423201	-9.59088560810876	1.37644515287909
AHBV_epsilon_noss.cm	ECMLC	0.681953618100912	-9.69657422891509	-0.0746257956218184
AHBV_epsilon_noss.cm	ECMLI	0.595087318706665	-9.05701878067949	1.02960243903188
AHBV_epsilon_noss.cm	ECMGC	0.394427041722399	-19.3105452329494	-3.97502411481317
AHBV_epsilon_noss.cm	ECMGI	0.431173613423016	-12.5817398187923	0.412577232884814
5_ureB_sRNA_noss.cm	ECMLC	0.770734462285204	-12.6621682163444	-3.63097813881693
5_ureB_sRNA_noss.cm	ECMLI	0.336847903813096	-25.1410146378945	3.80960875271813
5_ureB_sRNA_noss.cm	ECMGC	0.227195448772246	-36.6131879431898	-26.8613676776581
5_ureB_sRNA_noss.cm	ECMGI	0.354756284623338	-0.677064545088874	6.88000460166235
6C_noss.cm	ECMLC	0.688486539455532	-9.78459908394091	-0.600195757945269
6C_noss.cm	ECMLI	0.646101759480749	-9.18235430278088	0.79048143086536
6C_noss.cm	ECMGC	0.380029755117305	-20.7321459925493	-6.97274658358026
6C_noss.cm	ECMGI	0.413946781298032	-12.5574797238072	-0.509950934727537
23S-methyl_noss.cm	ECMLC	0.686564368586917	-10.9104430387711	-1.3293451363617
23S-methyl_noss.cm	ECMLI	0.497516146610228	-9.87530809727222	-0.263543466242669
23S-methyl_noss.cm	ECMGC	0.370572424089636	-17.6198766917481	-7.71386539504857
23S-methyl_noss.cm	ECMGI	0.480764738256997	-8.22575849345005	1.04312125350039
6S_noss.cm	ECMLC	0.721754329999037	-11.8749213552809	-1.99625149922922
6S_noss.cm	ECMLI	0.422240771407006	-15.7349844546949	2.32508769746561
6S_noss.cm	ECMGC	0.301898026651343	-17.6401243145634	-6.9642336326409
6S_noss.cm	ECMGI	0.273624613490241	-7.09991591863941	2.12851761265911
ATPC_noss.cm	ECMLC	0.699531486839595	-9.83809247923175	-1.12945623563244
ATPC_noss.cm	ECMLI	0.602023216270846	-9.33085780477392	0.755352249336043
ATPC_noss.cm	ECMGC	0.385123773068543	-19.9783788437312	-7.93926356183693
ATPC_noss.cm	ECMGI	0.441046883111268	-9.75698813694117	0.467160006990628
AS-pc01_noss.cm	ECMLC	0.70801142693925	-9.83167204532946	-1.37038906391497
AS-pc01_noss.cm	ECMLI	0.5326933712418	-9.41613953011403	0.868083487858458
AS-pc01_noss.cm	ECMGC	0.399957826006929	-18.0643338456459	-6.90118549545524
AS-pc01_noss.cm	ECMGI	0.476427631630081	-6.71267821868814	2.24752077565158
AS-pc02_noss.cm	ECMLC	0.75586328467076	-11.4478262625964	-3.69493894575478
AS-pc02_noss.cm	ECMLI	0.39963573933981	-15.2905475823885	-1.02681074076025
AS-pc02_noss.cm	ECMGC	0.339020075293109	-27.8921804239199	-18.2918240839593
AS-pc02_noss.cm	ECMGI	0.419441748468076	-5.71220999300421	2.00723647782051
